00:00,2
01:00,1
02:00,1
03:00,1
04:00,1
05:00,1
06:00,1
07:00,3
08:00,8
09:00,9
10:00,9
11:00,9
12:00,5
13:00,8
14:00,8
15:00,9
16:00,10
17:00,6
18:00,6
19:00,6
20:00,2
21:00,1
22:00,3
23:00,5
